reaction_id	gpr	supported_all_expression_contexts	missing_context_count	reason
URIK2	83549_AT1 or 7371_AT1 or 54963_AT1	True	0	complete measured GPR alternative
HMR_5387	58478_AT1	True	0	complete measured GPR alternative
HMR_5389	55256_AT1	True	0	complete measured GPR alternative
METOX	259307_AT1	False	59	no complete measured alternative in every retained context
HMR_6975	55904_AT1 or 58508_AT1 or 9739_AT1 or 6839_AT1 or 84444_AT1 or 9757_AT1 or 7468_AT1 or 51111_AT1 or 55870_AT1 or 4297_AT1 or 84787_AT1 or 83852_AT1 or 23067_AT1 or 9869_AT1 or 80854_AT1 or 54904_AT1 or 79723_AT1 or 64324_AT1 or 8085_AT1 or 6419_AT1 or 79813_AT1 or 29072_AT1 or 387893_AT1 or 64754_AT1 or 10919_AT1	True	0	complete measured GPR alternative
HMR_6976	55904_AT1 or 58508_AT1 or 9739_AT1 or 6839_AT1 or 84444_AT1 or 9757_AT1 or 7468_AT1 or 51111_AT1 or 55870_AT1 or 4297_AT1 or 84787_AT1 or 83852_AT1 or 23067_AT1 or 9869_AT1 or 80854_AT1 or 54904_AT1 or 79723_AT1 or 64324_AT1 or 8085_AT1 or 6419_AT1 or 79813_AT1 or 29072_AT1 or 387893_AT1 or 64754_AT1 or 10919_AT1	True	0	complete measured GPR alternative
HMR_6978	28972_AT1 or 9789_AT1 or 60559_AT1 or 23478_AT1 or 90701_AT1	True	0	complete measured GPR alternative
CITt4_3	9057_AT1 or 64849_AT1	True	0	complete measured GPR alternative
HMR_6362	64078_AT1	True	0	complete measured GPR alternative
HMR_2944	2182_AT1 or 23205_AT1 or 2181_AT1 or 81616_AT1 or 11001_AT1 or 2180_AT1 or 23305_AT1 or 51703_AT1	True	0	complete measured GPR alternative
HMR_6365	64078_AT1	True	0	complete measured GPR alternative
HMR_6385	7355_AT1	True	0	complete measured GPR alternative
HMR_2946	2182_AT1 or 23205_AT1 or 2181_AT1 or 81616_AT1 or 11001_AT1 or 2180_AT1 or 23305_AT1 or 51703_AT1	True	0	complete measured GPR alternative
HMR_7256	57171_AT1	True	0	complete measured GPR alternative
HMR_6515	4357_AT1 or 7263_AT1	True	0	complete measured GPR alternative
SO4t4_3	6561_AT1	True	0	complete measured GPR alternative
GLYCTO1	54363_AT1 or 51179_AT1	True	0	complete measured GPR alternative
CLOHtex2	65010_AT1	False	59	no complete measured alternative in every retained context
HMR_6545	9108_AT1 or 29085_AT1 or 8776_AT1 or 8898_AT1 or 55613_AT1 or 23371_AT1 or 51559_AT1 or 9896_AT1 or 163404_AT1 or 30833_AT1 or 81537_AT1 or 51496_AT1 or 374462_AT1 or 9107_AT1 or 8446_AT1 or 138639_AT1 or 84814_AT1 or 130367_AT1 or 64419_AT1 or 3636_AT1 or 23203_AT1 or 22876_AT1 or 56953_AT1 or 403313_AT1 or 22908_AT1 or 145553_AT1	True	0	complete measured GPR alternative
HMR_6549	3631_AT1 or 8821_AT1	True	0	complete measured GPR alternative
HMR_6558	93492_AT1 or 5728_AT1	True	0	complete measured GPR alternative
HMR_2947	2182_AT1 or 23205_AT1 or 2181_AT1 or 81616_AT1 or 11001_AT1 or 2180_AT1 or 23305_AT1 or 51703_AT1	True	0	complete measured GPR alternative
HMR_6583	93492_AT1 or 5728_AT1	True	0	complete measured GPR alternative
HMR_6584	93492_AT1 or 5728_AT1	True	0	complete measured GPR alternative
HMR_7748	2821_AT1	True	0	complete measured GPR alternative
HMR_7749	2821_AT1	True	0	complete measured GPR alternative
HMR_7756	158584_AT1	False	59	no complete measured alternative in every retained context
HMR_2948	2182_AT1 or 23205_AT1 or 2181_AT1 or 81616_AT1 or 11001_AT1 or 2180_AT1 or 23305_AT1 or 51703_AT1	True	0	complete measured GPR alternative
HMR_8643	221223_AT1 or 23491_AT1 or 8824_AT1 or 1066_AT1	True	0	complete measured GPR alternative
CLFORtex2	65010_AT1	False	59	no complete measured alternative in every retained context
HMR_8762	230_AT1 or 229_AT1 or 226_AT1	True	0	complete measured GPR alternative
GALt4_2	6523_AT1	True	0	complete measured GPR alternative
GLCt4_2	6523_AT1	True	0	complete measured GPR alternative
HMR_8271	2527_AT1 or 2528_AT1 or 2525_AT1	True	0	complete measured GPR alternative
HMR_8395	5281_AT1 or 54872_AT1	True	0	complete measured GPR alternative
HMR_9561	1208_AT1	True	0	complete measured GPR alternative
HMR_9581	6581_AT1 or 6580_AT1	True	0	complete measured GPR alternative
DCYTtm	2030_AT1 or 3177_AT1	True	0	complete measured GPR alternative
HMR_8476	2030_AT1 or 3177_AT1	True	0	complete measured GPR alternative
HMR_9582	55244_AT1 or 146802_AT1	True	0	complete measured GPR alternative
HMR_8570	84569_AT1 or 277_AT1 or 278_AT1 or 276_AT1 or 280_AT1 or 279_AT1	False	59	no complete measured alternative in every retained context
HMR_8577	84569_AT1 or 277_AT1 or 278_AT1 or 276_AT1 or 280_AT1 or 279_AT1	False	59	no complete measured alternative in every retained context
HMR_8579	84569_AT1 or 277_AT1 or 278_AT1 or 276_AT1 or 280_AT1 or 279_AT1	False	59	no complete measured alternative in every retained context
SO4t_e	10861_AT1 or 1836_AT1	True	0	complete measured GPR alternative
HMR_9593	11254_AT1 or 6536_AT1	True	0	complete measured GPR alternative
HMR_9604	6539_AT1	True	0	complete measured GPR alternative
HMR_9605	92745_AT1	False	59	no complete measured alternative in every retained context
PNTOt1	8884_AT1	True	0	complete measured GPR alternative
HMR_8580	84569_AT1 or 277_AT1 or 278_AT1 or 276_AT1 or 280_AT1 or 279_AT1	False	59	no complete measured alternative in every retained context
HMR_9608	8884_AT1	True	0	complete measured GPR alternative
HMR_9609	8884_AT1	True	0	complete measured GPR alternative
HMR_9610	9058_AT1	True	0	complete measured GPR alternative
HMR_9614	6531_AT1	True	0	complete measured GPR alternative
HMR_9617	6534_AT1	True	0	complete measured GPR alternative
HMR_9619	55244_AT1 or 146802_AT1	True	0	complete measured GPR alternative
HMR_9622	116085_AT1	False	59	no complete measured alternative in every retained context
HMR_9623	10864_AT1 or 55867_AT1	True	0	complete measured GPR alternative
3DHLCAt2	6554_AT1 or 6555_AT1	True	0	complete measured GPR alternative
7DHCDCHOLt	28234_AT1 or 10599_AT1 or 123264_AT1 or 200931_AT1	True	0	complete measured GPR alternative
7DHCDCHOLt2	6554_AT1 or 6555_AT1	True	0	complete measured GPR alternative
7DHCHOLabc	8714_AT3 or 8647_AT1 or 8714_AT2 or 8714_AT1 or 1244_AT1 or 10257_AT1	True	0	complete measured GPR alternative
7DHCHOLt	28234_AT1 or 10599_AT1 or 123264_AT1 or 200931_AT1	True	0	complete measured GPR alternative
7DHCHOLt2	6554_AT1 or 6555_AT1	True	0	complete measured GPR alternative
HMR_9624	10864_AT1 or 55867_AT1	True	0	complete measured GPR alternative
CA24GSr	10941_AT1	False	59	no complete measured alternative in every retained context
CA3Sabc	8714_AT3 or 8714_AT2 or 8714_AT1 or 10257_AT1 or 1244_AT1 or 9429_AT1	True	0	complete measured GPR alternative
CASULT	6822_AT1	True	0	complete measured GPR alternative
CDCA24Gte	8714_AT3 or 8647_AT1 or 8714_AT2 or 8714_AT1 or 1244_AT1 or 9429_AT1	True	0	complete measured GPR alternative
HC02220t	28234_AT1 or 10599_AT1	True	0	complete measured GPR alternative
CDCA6AH	1576_AT1	True	0	complete measured GPR alternative
COPROSTabc	8714_AT3 or 8647_AT1 or 8714_AT2 or 8714_AT1 or 1244_AT1 or 10257_AT1	True	0	complete measured GPR alternative
COPROSTt	28234_AT1 or 10599_AT1 or 123264_AT1 or 200931_AT1	True	0	complete measured GPR alternative
COPROSTt2	6554_AT1 or 6555_AT1	True	0	complete measured GPR alternative
DCA24GSr	7364_AT1 or 10941_AT1	False	59	no complete measured alternative in every retained context
DCA3GSr	7364_AT1 or 10941_AT1	False	59	no complete measured alternative in every retained context
DCA3Sabc	8714_AT3 or 8714_AT2 or 8714_AT1 or 10257_AT1 or 1244_AT1 or 9429_AT1	True	0	complete measured GPR alternative
DCA3St	28234_AT1 or 10599_AT1	True	0	complete measured GPR alternative
HMR_9726	10841_AT1	True	0	complete measured GPR alternative
HDCA24Gte	8714_AT3 or 8647_AT1 or 8714_AT2 or 8714_AT1 or 1244_AT1 or 9429_AT1	True	0	complete measured GPR alternative
HMR_9804	51171_AT1 or 80270_AT1 or 10202_AT1 or 10553_AT1 or 7923_AT1 or 157506_AT1 or 130752_AT1 or 145226_AT1 or 84869_AT1 or 1487_AT1 or 112724_AT1 or 56898_AT1 or 374875_AT1 or 121214_AT1 or 195814_AT1 or 3291_AT1 or 100288072_AT1 or 93517_AT1 or 51741_AT1 or 1645_AT1 or 340811_AT1 or 128_AT1 or 57016_AT1 or 51170_AT1 or 1109_AT1 or 7923_AT1 or 7923_AT1 or 441282_AT1 or 7923_AT1 or 7923_AT1 or 7923_AT1 or 57665_AT1	True	0	complete measured GPR alternative
HDCA24Gtr	0	False	59	no complete measured alternative in every retained context
HDCA6GSc	7363_AT1 or 7364_AT1 or 10941_AT1 or 79799_AT1	True	0	complete measured GPR alternative
HYOCHOLt	28234_AT1 or 10599_AT1 or 123264_AT1 or 200931_AT1	True	0	complete measured GPR alternative
HYOCHOLt2	6554_AT1 or 6555_AT1	True	0	complete measured GPR alternative
ICDCHOLt2	6554_AT1 or 6555_AT1	True	0	complete measured GPR alternative
HMR_9807	85007_AT1	False	59	no complete measured alternative in every retained context
ISOCHOLt	28234_AT1 or 10599_AT1 or 123264_AT1 or 200931_AT1	True	0	complete measured GPR alternative
GCA3St	28234_AT1 or 10599_AT1	True	0	complete measured GPR alternative
GCASULT	6822_AT1	True	0	complete measured GPR alternative
GCDCA3Sabc	8714_AT3 or 8714_AT2 or 8714_AT1 or 10257_AT1 or 1244_AT1 or 9429_AT1	True	0	complete measured GPR alternative
GDCA3St	28234_AT1 or 10599_AT1	True	0	complete measured GPR alternative
GUDCASULT	6822_AT1	True	0	complete measured GPR alternative
HCA24GSr	7364_AT1 or 10941_AT1 or 79799_AT1	True	0	complete measured GPR alternative
HCA6Gte	8714_AT3 or 8647_AT1 or 8714_AT2 or 8714_AT1 or 1244_AT1 or 9429_AT1	True	0	complete measured GPR alternative
LCA24Gte	8714_AT3 or 8647_AT1 or 8714_AT2 or 8714_AT1 or 1244_AT1 or 9429_AT1	True	0	complete measured GPR alternative
LCA3GSr	7364_AT1 or 10941_AT1 or 79799_AT1	True	0	complete measured GPR alternative
TCASULT	6822_AT1	True	0	complete measured GPR alternative
HMR_1635	23600_AT1	True	0	complete measured GPR alternative
TCDCA3Sabc	8714_AT3 or 8714_AT2 or 8714_AT1 or 10257_AT1 or 1244_AT1 or 9429_AT1	True	0	complete measured GPR alternative
TCDCA3St	28234_AT1 or 10599_AT1	True	0	complete measured GPR alternative
TCDCA6AH	1576_AT1	True	0	complete measured GPR alternative
UDCA3Sabc	8714_AT3 or 8714_AT2 or 8714_AT1 or 10257_AT1 or 1244_AT1 or 9429_AT1	True	0	complete measured GPR alternative
TDCA3Sabc	8714_AT3 or 8714_AT2 or 8714_AT1 or 10257_AT1 or 1244_AT1 or 9429_AT1	True	0	complete measured GPR alternative
UDCA3St	28234_AT1 or 10599_AT1	True	0	complete measured GPR alternative
TDCA3St	28234_AT1 or 10599_AT1	True	0	complete measured GPR alternative
UDCHOLt	28234_AT1 or 10599_AT1 or 123264_AT1 or 200931_AT1	True	0	complete measured GPR alternative
C14STR	3930_AT1 or 7108_AT1	True	0	complete measured GPR alternative
THYOCHOLabc	8714_AT3 or 8647_AT1 or 8714_AT2 or 8714_AT1 or 1244_AT1	True	0	complete measured GPR alternative
THYOCHOLt	28234_AT1 or 10599_AT1 or 123264_AT1 or 200931_AT1	True	0	complete measured GPR alternative
HMR_1467	2222_AT1	True	0	complete measured GPR alternative
TUDCA3St	28234_AT1 or 10599_AT1	True	0	complete measured GPR alternative
HMR_1644	3295_AT1	True	0	complete measured GPR alternative
TUDCASULT	6822_AT1	True	0	complete measured GPR alternative
UCHOLabc	8714_AT3 or 8647_AT1 or 8714_AT2 or 8714_AT1 or 1244_AT1 or 10257_AT1	True	0	complete measured GPR alternative
UCHOLt	28234_AT1 or 10599_AT1 or 123264_AT1 or 200931_AT1	True	0	complete measured GPR alternative
HMR_1500	51478_AT1	True	0	complete measured GPR alternative
3HPVSTETteb	1244_AT1 or 9429_AT1 or 8647_AT1	True	0	complete measured GPR alternative
3HPVSteb	1244_AT1 or 9429_AT1 or 8647_AT1	True	0	complete measured GPR alternative
14HMDZALThr	1576_AT1 or 1577_AT1	True	0	complete measured GPR alternative
14HMDZhr	1576_AT1 or 1577_AT1	True	0	complete measured GPR alternative
3HSMVACIDhep	5446_AT1	True	0	complete measured GPR alternative
3HSMVhep	1576_AT1 or 1577_AT1 or 1558_AT1 or 1565_AT1	True	0	complete measured GPR alternative
3ISPVSteb	1244_AT1 or 9429_AT1 or 8647_AT1	True	0	complete measured GPR alternative
4HATVACIDhc	5446_AT1	True	0	complete measured GPR alternative
1HMDGLUChr	54657_AT1 or 7363_AT1 or 7364_AT1	True	0	complete measured GPR alternative
2HATVACIDOXDhc	1576_AT1 or 1577_AT1 or 1558_AT1	True	0	complete measured GPR alternative
2HATVACIDthc	10599_AT1 or 11309_AT1	True	0	complete measured GPR alternative
2HATVLACGLUChr	54659_AT1 or 54657_AT1	False	59	no complete measured alternative in every retained context
2HATVLACGLUCteb	1244_AT1 or 5243_AT1	True	0	complete measured GPR alternative
2HATVLACOXDhc	1576_AT1 or 1577_AT1	True	0	complete measured GPR alternative
2HATVLACthc	10599_AT1 or 11309_AT1	True	0	complete measured GPR alternative
4HATVLACOXDhc	1576_AT1 or 1577_AT1	True	0	complete measured GPR alternative
56DHPVShc	1576_AT1	True	0	complete measured GPR alternative
5OHFVShc	1559_AT1 or 1576_AT1 or 1558_AT1 or 1565_AT1	True	0	complete measured GPR alternative
6CSMVACIDhep	5446_AT1	True	0	complete measured GPR alternative
35DHPVShc	1576_AT1	True	0	complete measured GPR alternative
6HLVSTAChep	5446_AT1	True	0	complete measured GPR alternative
6HMSMVACIDhep	5446_AT1	True	0	complete measured GPR alternative
35DHPVSthc	10599_AT1 or 11309_AT1	True	0	complete measured GPR alternative
6HMSMVhep	1576_AT1 or 1577_AT1 or 1558_AT1 or 1565_AT1	True	0	complete measured GPR alternative
6HSMVACIDhep	5446_AT1	True	0	complete measured GPR alternative
6MELACAChep	5446_AT1	True	0	complete measured GPR alternative
12DHCHOLabc	8714_AT3 or 8647_AT1 or 8714_AT2 or 8714_AT1 or 1244_AT1 or 10257_AT1	True	0	complete measured GPR alternative
6OHFVShc	1559_AT1	True	0	complete measured GPR alternative
7HPVSteb	1244_AT1 or 9429_AT1 or 8647_AT1	True	0	complete measured GPR alternative
ALLOP2tu	64078_AT1	True	0	complete measured GPR alternative
CRVS1M24hc	1558_AT1 or 1576_AT1	True	0	complete measured GPR alternative
ACMPtu	5243_AT1	True	0	complete measured GPR alternative
3DHCAS	1576_AT1	True	0	complete measured GPR alternative
ACMPGLUChr	54600_AT1 or 54578_AT1 or 54658_AT1	False	59	no complete measured alternative in every retained context
CRVS23M24hc	1558_AT1 or 1576_AT1	True	0	complete measured GPR alternative
CRVSM1hc	1558_AT1 or 1576_AT1	True	0	complete measured GPR alternative
ACMPGLUTthc	8714_AT1	True	0	complete measured GPR alternative
ACMPGLUthc	8714_AT1	True	0	complete measured GPR alternative
CRVSM23hc	1558_AT1	True	0	complete measured GPR alternative
CRVSM23hr	2990_AT1	True	0	complete measured GPR alternative
CRVSM24teb	9429_AT1	True	0	complete measured GPR alternative
CVM1GLUChc	54658_AT1 or 54659_AT1	False	59	no complete measured alternative in every retained context
3DHCDCAS	1576_AT1	True	0	complete measured GPR alternative
DEOXFVShc	51_AT1 or 1962_AT1 or 3295_AT1 or 30_AT1	True	0	complete measured GPR alternative
3DHCHOLabc	8714_AT3 or 8647_AT1 or 8714_AT2 or 8714_AT1 or 1244_AT1 or 10257_AT1	True	0	complete measured GPR alternative
ATVACIDOATPtu	11309_AT1	True	0	complete measured GPR alternative
ATVACIDtu	5243_AT1	True	0	complete measured GPR alternative
ATVLACGLCURhc	54659_AT1 or 54657_AT1 or 54658_AT1 or 54576_AT1 or 7364_AT1	False	59	no complete measured alternative in every retained context
DSPVSteb	1244_AT1 or 9429_AT1 or 8647_AT1	True	0	complete measured GPR alternative
3DHCHOLt	28234_AT1 or 10599_AT1 or 123264_AT1 or 200931_AT1	True	0	complete measured GPR alternative
3DHCHOLt2	6554_AT1 or 6555_AT1	True	0	complete measured GPR alternative
3DHDCAabc	8714_AT3 or 8647_AT1 or 8714_AT2 or 8714_AT1 or 1244_AT1	True	0	complete measured GPR alternative
IBUPGT_HEP	54659_AT1 or 54600_AT1 or 7364_AT1	False	59	no complete measured alternative in every retained context
3DHDCAt2	6554_AT1 or 6555_AT1	True	0	complete measured GPR alternative
IBUP_RCYP2hep	1559_AT1 or 1558_AT1 or 1576_AT1 or 1557_AT1	True	0	complete measured GPR alternative
IBUP_RCYPCARhep	1559_AT1	True	0	complete measured GPR alternative
IBUP_SCYP1hep	1559_AT1	True	0	complete measured GPR alternative
IBUP_SCYP2hep	1559_AT1 or 1558_AT1 or 1576_AT1 or 1557_AT1	True	0	complete measured GPR alternative
3DHLCAabc	8714_AT3 or 8647_AT1 or 8714_AT2 or 8714_AT1 or 1244_AT1	True	0	complete measured GPR alternative
IBUP_SCYPCARhep	1559_AT1	True	0	complete measured GPR alternative
ISOLVSTtbc	5243_AT1	True	0	complete measured GPR alternative
LSTNtu	5243_AT1	True	0	complete measured GPR alternative
LSTNM1hr	1559_AT1 or 1576_AT1	True	0	complete measured GPR alternative
RSVATPtu	9429_AT1	True	0	complete measured GPR alternative
LSTNM2hr	1559_AT1 or 1576_AT1	True	0	complete measured GPR alternative
RSVSPONhc	5446_AT1	True	0	complete measured GPR alternative
RSVtu	6579_AT1 or 11309_AT1	True	0	complete measured GPR alternative
LSTNM5hr	1559_AT1 or 1576_AT1	True	0	complete measured GPR alternative
SMVACIDhep	2990_AT1	True	0	complete measured GPR alternative
SMVtu	5243_AT1	True	0	complete measured GPR alternative
3DHLCAS	1576_AT1	True	0	complete measured GPR alternative
LVSTACIDhep	5446_AT1	True	0	complete measured GPR alternative
SULPACMPtev	8714_AT1 or 10257_AT1	True	0	complete measured GPR alternative
TMDM1hr	1559_AT1	True	0	complete measured GPR alternative
LVSTACOXD6MEhep	1576_AT1 or 1577_AT1 or 1558_AT1	True	0	complete measured GPR alternative
LVSTOXD3Hhep	1576_AT1 or 1577_AT1 or 1558_AT1	True	0	complete measured GPR alternative
LVSTOXD6Hhep	1576_AT1 or 1577_AT1 or 1558_AT1	True	0	complete measured GPR alternative
MDZtu	5243_AT1	True	0	complete measured GPR alternative
MERACMPthc	8714_AT1	True	0	complete measured GPR alternative
MHGLZhr	1559_AT1 or 1562_AT1 or 1557_AT1	True	0	complete measured GPR alternative
NDERSVhc	1559_AT1 or 1557_AT1	True	0	complete measured GPR alternative
TRIPVShc	1576_AT1	True	0	complete measured GPR alternative
TRIPVSteb	1244_AT1 or 9429_AT1 or 8647_AT1	True	0	complete measured GPR alternative
PTVSTATPtu	9429_AT1	True	0	complete measured GPR alternative
PTVSTM13hr	1559_AT1 or 1558_AT1	True	0	complete measured GPR alternative
CYOOm2i	(7384_AT1 and 7388_AT1 and 4519_AT1 and 10975_AT1 and 29796_AT2 and 7385_AT1 and 1537_AT1 and 7386_AT1 and 27089_AT1 and 7381_AT1 and 1337_AT1 and 1347_AT1 and 1340_AT1 and 1350_AT1 and 1327_AT1 and 1349_AT1 and 1329_AT1 and 1339_AT1 and 1345_AT1 and 170712_AT1 and 1351_AT1 and 9377_AT1 and 341947_AT1) or (7384_AT1 and 7388_AT1 and 29796_AT1 and 10975_AT1 and 4519_AT1 and 7385_AT1 and 7386_AT1 and 1537_AT1 and 27089_AT1 and 7381_AT1 and 1337_AT1 and 1347_AT1 and 1340_AT1 and 1350_AT1 and 1327_AT1 and 1349_AT1 and 1329_AT1 and 1339_AT1 and 1345_AT1 and 170712_AT1 and 1351_AT1 and 9377_AT1 and 341947_AT1)	False	59	no complete measured alternative in every retained context
24_25VITD2Hm	1591_AT1	True	0	complete measured GPR alternative
25VITD3Hm	1594_AT1	True	0	complete measured GPR alternative
2HBO	92483_AT1 or 3948_AT2 or 55293_AT1 or (3945_AT1 and 3939_AT1) or 3939_AT1 or 160287_AT1 or 3945_AT1 or 3948_AT1	True	0	complete measured GPR alternative
2HBt2	9123_AT1 or 9194_AT1 or 6566_AT1	True	0	complete measured GPR alternative
2HCO3_NAt	57835_AT3 or 8671_AT1 or 57835_AT2 or 57835_AT1 or 57835_AT4	True	0	complete measured GPR alternative
34DHOXPEGOX	130_AT1 or 127_AT1 or (125_AT1 and 124_AT1) or 131_AT1 or (126_AT1 and 124_AT1) or 128_AT1 or 137872_AT1 or (125_AT1 and 126_AT1)	True	0	complete measured GPR alternative
34DHPHAMT	1312_AT1 or 1312_AT2	True	0	complete measured GPR alternative
34DHALDD	218_AT1 or 222_AT1 or 220_AT1 or 221_AT1	True	0	complete measured GPR alternative
34DHPLACOX_NADP	222_AT1 or 221_AT1 or 218_AT1	True	0	complete measured GPR alternative
34DHXMANDACOX_NADP	221_AT1 or 222_AT1	True	0	complete measured GPR alternative
34HPPOR	3242_AT1	True	0	complete measured GPR alternative
3AIBTm	18_AT1 or 18_AT2	True	0	complete measured GPR alternative
3DSPHR	2531_AT1	True	0	complete measured GPR alternative
3HBCDm	55268_AT1	True	0	complete measured GPR alternative
3HKYNAKGAT	51166_AT1 or 883_AT1 or 51166_AT2	True	0	complete measured GPR alternative
3HLYTCL	1644_AT1	True	0	complete measured GPR alternative
3M4HDXPAC	218_AT1 or 221_AT1 or 222_AT1 or 220_AT1	True	0	complete measured GPR alternative
3MOX4HOXPGALDOX	222_AT1 or 220_AT1 or 221_AT1 or 218_AT1	True	0	complete measured GPR alternative
3MOX4HOXPGALDOX_NADP	222_AT1 or 220_AT1 or 221_AT1 or 218_AT1	True	0	complete measured GPR alternative
3SALAASPm	10165_AT1 or 8604_AT1	True	0	complete measured GPR alternative
3SALACBOXL_cho	51380_AT1 or 2571_AT1 or 2572_AT1 or 2571_AT2	True	0	complete measured GPR alternative
3SALATAi	2805_AT1	True	0	complete measured GPR alternative
3SALATAim	2806_AT1	True	0	complete measured GPR alternative
41R1H2MAE12BOOX	4128_AT1 or 4129_AT1	True	0	complete measured GPR alternative
41R2A1H12BOOX	4128_AT1 or 4129_AT1	True	0	complete measured GPR alternative
4HGLSDm	8659_AT1 or 8659_AT2	True	0	complete measured GPR alternative
5ADTSTSTERONEGLCte	4363_AT1	True	0	complete measured GPR alternative
5HLTDL	1644_AT1	True	0	complete measured GPR alternative
